label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
E,0.13355769217014313,-0.14009399712085724,-0.30678561329841614,-0.18156003952026367,0.08229206502437592,-0.24894993007183075,-0.2725088894367218,-0.2430727183818817,-0.20858655869960785,-0.05017077177762985,-0.07438443601131439,-0.05328552797436714,-0.026769375428557396,0.1275562047958374,0.1167978048324585,0.11279958486557007,0.12276528030633926,0.30632540583610535,0.27765676379203796,0.26414692401885986,0.26227161288261414,1.0,0.8510104417800903,0.4658362865447998,0.1378362774848938,0.06999672204256058,0.02066928893327713,-0.40464386343955994,-0.15056516230106354,0.07985085248947144,-0.02714688330888748,-0.4645663797855377,-0.17071308195590973,0.028575202450156212,-0.024162042886018753,-0.46915557980537415,-0.2427377849817276,-0.00988814141601324,0.02612200751900673,-0.34905022382736206,-0.2720417082309723,-0.09522522985935211,-2.62079743151844e-06,-0.14173072576522827,-0.22445902228355408,-0.30839696526527405,-0.3657344579696655,-0.08782865852117538,-0.23403103649616241,-0.3336128294467926,-0.38903501629829407,-0.08185534179210663,-0.20380926132202148,-0.25983402132987976,-0.28516334295272827,-0.10309216380119324,-0.20764309167861938,-0.2201177179813385,-0.21256192028522491,-0.14144203066825867,-0.21492519974708557,-0.23378194868564606,-0.2392141968011856
E,0.13265268504619598,-0.14253056049346924,-0.3098423480987549,-0.183998703956604,0.08050286024808884,-0.2439882606267929,-0.26943597197532654,-0.24483954906463623,-0.21171095967292786,-0.04694666340947151,-0.07293945550918579,-0.05627455934882164,-0.029910949990153313,0.12937457859516144,0.11932609975337982,0.11218099296092987,0.12079174071550369,0.3080805242061615,0.2823036313056946,0.26600342988967896,0.2612021565437317,1.0,0.8478030562400818,0.4565289616584778,0.12533526122570038,0.06859443336725235,0.01990359276533127,-0.41326549649238586,-0.1493988335132599,0.07864119857549667,-0.026103181764483452,-0.46959730982780457,-0.1652643382549286,0.025142978876829147,-0.02066749706864357,-0.46729862689971924,-0.2315744012594223,-0.004060119390487671,0.032319169491529465,-0.3478105068206787,-0.2674466669559479,-0.09177955240011215,-2.686959305719938e-06,-0.14283332228660583,-0.22452007234096527,-0.3076901435852051,-0.36336636543273926,-0.08915486931800842,-0.23866140842437744,-0.3363175094127655,-0.3891209363937378,-0.08291217684745789,-0.20659878849983215,-0.25751274824142456,-0.27857235074043274,-0.1046714186668396,-0.21090184152126312,-0.21796119213104248,-0.2059256136417389,-0.14382582902908325,-0.21483175456523895,-0.23000162839889526,-0.233051136136055
E,0.13127467036247253,-0.14267598092556,-0.3103194236755371,-0.19158877432346344,0.06967455893754959,-0.24424731731414795,-0.2688448131084442,-0.24159805476665497,-0.20767313241958618,-0.047566648572683334,-0.07111363112926483,-0.05468473583459854,-0.027475882321596146,0.129530668258667,0.12005919963121414,0.11352040618658066,0.12466666847467422,0.3084639310836792,0.2820715606212616,0.2655389904975891,0.26299193501472473,1.0,0.8547307848930359,0.46122148633003235,0.12384357303380966,0.05943085998296738,0.026544949039816856,-0.4044901132583618,-0.15789590775966644,0.06945154815912247,-0.019605368375778198,-0.46633610129356384,-0.17628644406795502,0.017589934170246124,-0.014291929081082344,-0.46416857838630676,-0.23715172708034515,-0.0048679024912416935,0.038265377283096313,-0.341768354177475,-0.2695304751396179,-0.09468482434749603,-2.5423300940019544e-06,-0.14546479284763336,-0.22703298926353455,-0.30944588780403137,-0.3657185435295105,-0.0878940001130104,-0.23647181689739227,-0.33555129170417786,-0.3891814649105072,-0.0801149308681488,-0.20365116000175476,-0.26002588868141174,-0.28483137488365173,-0.10030904412269592,-0.20776638388633728,-0.2228744775056839,-0.21602727472782135,-0.13771526515483856,-0.2123127579689026,-0.2336907684803009,-0.2409399300813675
E,0.1358422338962555,-0.1380942314863205,-0.3077664375305176,-0.18967130780220032,0.07567232847213745,-0.24051381647586823,-0.2698986530303955,-0.24103860557079315,-0.20608018338680267,-0.0450039878487587,-0.07357198745012283,-0.05349084734916687,-0.02646203152835369,0.12841446697711945,0.11702751368284225,0.1118258535861969,0.1212255209684372,0.3045633137226105,0.27726563811302185,0.26226821541786194,0.25748729705810547,1.0,0.8440510034561157,0.4489290416240692,0.1071711927652359,0.05992204695940018,0.016636723652482033,-0.40354201197624207,-0.14257819950580597,0.07513289898633957,-0.029270797967910767,-0.45870062708854675,-0.15772654116153717,0.019615694880485535,-0.022085513919591904,-0.46094295382499695,-0.22661016881465912,-0.00473890732973814,0.03421531990170479,-0.33946678042411804,-0.2635841965675354,-0.09642086178064346,-2.5599902073736303e-06,-0.13772910833358765,-0.21432152390480042,-0.2926974594593048,-0.3432747721672058,-0.0765841081738472,-0.2211465835571289,-0.3141275644302368,-0.3636056184768677,-0.07016614824533463,-0.18865519762039185,-0.23377414047718048,-0.2504887878894806,-0.09195017069578171,-0.1947883516550064,-0.1964302659034729,-0.18009556829929352,-0.13077238202095032,-0.19787365198135376,-0.20930159091949463,-0.2090855836868286
E,0.13216042518615723,-0.13778404891490936,-0.2996121942996979,-0.17617261409759521,0.0906883031129837,-0.2366558313369751,-0.2624947428703308,-0.2350708246231079,-0.2042628973722458,-0.04518318176269531,-0.0710873231291771,-0.05728485807776451,-0.03358028829097748,0.12692224979400635,0.11929616332054138,0.10581685602664948,0.11125386506319046,0.30200570821762085,0.2731960713863373,0.2518642544746399,0.24598416686058044,1.0,0.8397761583328247,0.444108784198761,0.10964149981737137,0.0590699166059494,0.014262896962463856,-0.38619494438171387,-0.14199192821979523,0.07757929712533951,-0.03227837756276131,-0.4532276690006256,-0.16419503092765808,0.024207256734371185,-0.02518869750201702,-0.457512229681015,-0.23855850100517273,-0.013652488589286804,0.029847491532564163,-0.33540695905685425,-0.26087382435798645,-0.08941863477230072,-2.336594661755953e-06,-0.14065714180469513,-0.2177887260913849,-0.29607704281806946,-0.34746986627578735,-0.06406194716691971,-0.20743313431739807,-0.30466654896736145,-0.3565308749675751,-0.05493035912513733,-0.17476984858512878,-0.22739198803901672,-0.24708595871925354,-0.07480334490537643,-0.1760949194431305,-0.1859596222639084,-0.1739262491464615,-0.11209344118833542,-0.1798112839460373,-0.19654616713523865,-0.19876576960086823
E,0.12707100808620453,-0.14072579145431519,-0.2988130450248718,-0.18462471663951874,0.06724920868873596,-0.2362428903579712,-0.251799076795578,-0.22732360661029816,-0.19640254974365234,-0.04649033769965172,-0.06371568888425827,-0.05189209058880806,-0.028148500248789787,0.12776535749435425,0.12243723124265671,0.10754244774580002,0.11253079026937485,0.3008290231227875,0.2753879129886627,0.2477913647890091,0.23757517337799072,1.0,0.8443968892097473,0.4541042447090149,0.12122992426156998,0.04734574630856514,0.0228428952395916,-0.3773290514945984,-0.15213355422019958,0.07087717950344086,-0.022285137325525284,-0.4550269544124603,-0.18851231038570404,0.019292425364255905,-0.014182750135660172,-0.4552342891693115,-0.2504599094390869,-0.019204026088118553,0.041051045060157776,-0.3231733739376068,-0.26535698771476746,-0.09824583679437637,-2.1344117158150766e-06,-0.14043137431144714,-0.21847310662269592,-0.29840973019599915,-0.35375604033470154,-0.06165318563580513,-0.20187458395957947,-0.30167293548583984,-0.35590603947639465,-0.054705630987882614,-0.17619504034519196,-0.23882077634334564,-0.2642096281051636,-0.07596088200807571,-0.17620252072811127,-0.19942687451839447,-0.19622445106506348,-0.1145278736948967,-0.18424004316329956,-0.21019627153873444,-0.21936845779418945
E,0.1186809241771698,-0.14425614476203918,-0.30047640204429626,-0.186192125082016,0.06841015815734863,-0.23846812546253204,-0.25114917755126953,-0.22661732137203217,-0.19699427485466003,-0.046748965978622437,-0.06193161383271217,-0.0516824834048748,-0.027151823043823242,0.1271422803401947,0.12397412210702896,0.10900144279003143,0.11557593196630478,0.2991145849227905,0.275679349899292,0.2511274814605713,0.24296337366104126,1.0,0.8433019518852234,0.454614520072937,0.12027657777070999,0.05234229192137718,0.026884958148002625,-0.37797555327415466,-0.15471211075782776,0.06983126699924469,-0.017487529665231705,-0.4551767110824585,-0.19382178783416748,0.015126962214708328,-0.008749188855290413,-0.4526233971118927,-0.25466954708099365,-0.020005274564027786,0.046804171055555344,-0.32010897994041443,-0.270807683467865,-0.1030518114566803,-2.131306700903224e-06,-0.1426198035478592,-0.22225502133369446,-0.3035569489002228,-0.3607015013694763,-0.06453905254602432,-0.20561489462852478,-0.3085509240627289,-0.365611732006073,-0.0567130520939827,-0.17794868350028992,-0.24448250234127045,-0.27373433113098145,-0.07703327387571335,-0.17760901153087616,-0.2063133418560028,-0.20733948051929474,-0.11471432447433472,-0.18633803725242615,-0.21683964133262634,-0.22965267300605774
E,0.12381566315889359,-0.1484885811805725,-0.30649691820144653,-0.19181492924690247,0.0516144223511219,-0.2363756000995636,-0.24716082215309143,-0.22126135230064392,-0.1941954642534256,-0.04946852847933769,-0.06517279893159866,-0.048869986087083817,-0.025267330929636955,0.12247009575366974,0.12074188888072968,0.11475183814764023,0.12154514342546463,0.2965468168258667,0.2785024344921112,0.2581191062927246,0.24646101891994476,1.0,0.8555307984352112,0.4622320234775543,0.12690404057502747,0.05680195987224579,0.0266382098197937,-0.3827698826789856,-0.1667683720588684,0.060439951717853546,-0.014186615124344826,-0.46351101994514465,-0.20491471886634827,0.008576521649956703,-0.0014317326713353395,-0.4584432542324066,-0.26785191893577576,-0.03254209831357002,0.06128166243433952,-0.30624788999557495,-0.26211807131767273,-0.09761631488800049,-1.9967189928138396e-06,-0.14401108026504517,-0.21988432109355927,-0.29684969782829285,-0.34933343529701233,-0.06027881056070328,-0.19531145691871643,-0.29272258281707764,-0.3462383449077606,-0.051149021834135056,-0.17042000591754913,-0.2370951771736145,-0.2656571865081787,-0.07019887864589691,-0.17023199796676636,-0.204056054353714,-0.20879213511943817,-0.10652463883161545,-0.18236784636974335,-0.21925270557403564,-0.23610036075115204
E,0.1091553270816803,-0.1552756279706955,-0.31039565801620483,-0.19634492695331573,0.04826517403125763,-0.23776574432849884,-0.24481521546840668,-0.21488533914089203,-0.19253183901309967,-0.047954726964235306,-0.057380031794309616,-0.040217433124780655,-0.02239866554737091,0.12121956795454025,0.1256955862045288,0.11962238699197769,0.12023071944713593,0.2907871603965759,0.27669137716293335,0.2606164216995239,0.24768316745758057,1.0,0.8557466268539429,0.4533657133579254,0.11241395026445389,0.04681729897856712,0.0223892442882061,-0.3990580141544342,-0.17350703477859497,0.05893879756331444,-0.01789028011262417,-0.4679335951805115,-0.19010309875011444,0.013181611895561218,-0.004292642697691917,-0.4543074369430542,-0.2449299693107605,-0.015733087435364723,0.059292491525411606,-0.3134661018848419,-0.25285691022872925,-0.08806876093149185,-2.2255762814893387e-06,-0.14707614481449127,-0.22504590451717377,-0.3027248978614807,-0.355648398399353,-0.07792690396308899,-0.21759195625782013,-0.31565311551094055,-0.36954960227012634,-0.0674370527267456,-0.18507550656795502,-0.24735452234745026,-0.27641138434410095,-0.08474656194448471,-0.18436618149280548,-0.21119822561740875,-0.21409384906291962,-0.11942366510629654,-0.19228973984718323,-0.22351588308811188,-0.23915547132492065
E,0.10764089971780777,-0.15043368935585022,-0.30384424328804016,-0.18721380829811096,0.06651961803436279,-0.24405008554458618,-0.2486124038696289,-0.22492307424545288,-0.19978821277618408,-0.051920801401138306,-0.05636893957853317,-0.04863981157541275,-0.027614599093794823,0.1229003369808197,0.12883631885051727,0.11438269913196564,0.11784615367650986,0.2948080599308014,0.27957627177238464,0.2593015730381012,0.25159913301467896,1.0,0.8458696603775024,0.45559170842170715,0.12010399997234344,0.058078669011592865,0.03218173235654831,-0.38580626249313354,-0.1673266440629959,0.06462814658880234,-0.010693267919123173,-0.46101996302604675,-0.2050255835056305,0.007218755315989256,-0.0011962343705818057,-0.4517030119895935,-0.2592489421367645,-0.024033108726143837,0.05409017950296402,-0.3167716860771179,-0.26446324586868286,-0.09047243744134903,-2.225133812316926e-06,-0.14426574110984802,-0.22513209283351898,-0.3070979416370392,-0.36580607295036316,-0.07796569913625717,-0.2195710390806198,-0.3229362368583679,-0.3808786869049072,-0.06968951970338821,-0.18942557275295258,-0.25807496905326843,-0.2915067970752716,-0.08844082802534103,-0.1885564625263214,-0.2215368151664734,-0.2279372364282608,-0.12437152117490768,-0.19749677181243896,-0.23130658268928528,-0.24841512739658356
E,0.10764089971780777,-0.15043368935585022,-0.30384424328804016,-0.18721380829811096,0.06651961803436279,-0.24405008554458618,-0.2486124038696289,-0.22492307424545288,-0.19978821277618408,-0.051920801401138306,-0.05636893957853317,-0.04863981157541275,-0.027614599093794823,0.1229003369808197,0.12883631885051727,0.11438269913196564,0.11784615367650986,0.2948080599308014,0.27957627177238464,0.2593015730381012,0.25159913301467896,1.0,0.8458696603775024,0.45559170842170715,0.12010399997234344,0.058078669011592865,0.03218173235654831,-0.38580626249313354,-0.1673266440629959,0.06462814658880234,-0.010693267919123173,-0.46101996302604675,-0.2050255835056305,0.007218755315989256,-0.0011962343705818057,-0.4517030119895935,-0.2592489421367645,-0.024033108726143837,0.05409017950296402,-0.3167716860771179,-0.26446324586868286,-0.09047243744134903,-2.225133812316926e-06,-0.14426574110984802,-0.22513209283351898,-0.3070979416370392,-0.36580607295036316,-0.07796569913625717,-0.2195710390806198,-0.3229362368583679,-0.3808786869049072,-0.06968951970338821,-0.18942557275295258,-0.25807496905326843,-0.2915067970752716,-0.08844082802534103,-0.1885564625263214,-0.2215368151664734,-0.2279372364282608,-0.12437152117490768,-0.19749677181243896,-0.23130658268928528,-0.24841512739658356
E,0.11016905307769775,-0.15008148550987244,-0.30515745282173157,-0.19047857820987701,0.06142321601510048,-0.2423989325761795,-0.24686357378959656,-0.22334706783294678,-0.19770371913909912,-0.05138449743390083,-0.056147102266550064,-0.04861656203866005,-0.025878114625811577,0.12228319048881531,0.12817613780498505,0.11366796493530273,0.11879533529281616,0.2946494519710541,0.2799447178840637,0.2584233582019806,0.2505249083042145,1.0,0.8461800217628479,0.454813152551651,0.11906710267066956,0.05509486049413681,0.034940045326948166,-0.38550013303756714,-0.1703021377325058,0.06145733967423439,-0.006490073632448912,-0.46156489849090576,-0.20806658267974854,0.00503846351057291,0.0023375703021883965,-0.45167744159698486,-0.2621517479419708,-0.02587955631315708,0.057120051234960556,-0.31444886326789856,-0.2624703645706177,-0.08749428391456604,-2.2100396108726272e-06,-0.14555960893630981,-0.2264997661113739,-0.30854472517967224,-0.3674166798591614,-0.07639635354280472,-0.2182568609714508,-0.3224625587463379,-0.38106662034988403,-0.06783156841993332,-0.18904006481170654,-0.25982028245925903,-0.29456499218940735,-0.08661568909883499,-0.18818829953670502,-0.22354957461357117,-0.23154433071613312,-0.12274400889873505,-0.19674436748027802,-0.23225507140159607,-0.25100475549697876
E,0.11478521674871445,-0.1468072235584259,-0.3015559911727905,-0.19293221831321716,0.047806017100811005,-0.23083515465259552,-0.24453456699848175,-0.2175724357366562,-0.19190309941768646,-0.04581907019019127,-0.06064644455909729,-0.04931260645389557,-0.025598069652915,0.12194264680147171,0.12313011288642883,0.11277907341718674,0.11983572691679001,0.29094198346138,0.2743664085865021,0.2549513578414917,0.24698388576507568,1.0,0.8488882184028625,0.45273539423942566,0.11255664378404617,0.04341750219464302,0.03597766160964966,-0.38551339507102966,-0.17368152737617493,0.06105962023139,-0.006988511886447668,-0.4600837230682373,-0.20412112772464752,0.0074640740640461445,0.001983829541131854,-0.4518687427043915,-0.2615451514720917,-0.025637900456786156,0.06000436097383499,-0.3073873817920685,-0.2585713267326355,-0.08869046717882156,-2.2007529878464993e-06,-0.14335140585899353,-0.22008301317691803,-0.2976372539997101,-0.35183480381965637,-0.07237091660499573,-0.21299117803573608,-0.31641629338264465,-0.3739350736141205,-0.06284243613481522,-0.18188618123531342,-0.25030869245529175,-0.2833014130592346,-0.08067422360181808,-0.1801348477602005,-0.21295538544654846,-0.21954308450222015,-0.11587745696306229,-0.18941253423690796,-0.22453612089157104,-0.24271231889724731
E,0.11675798892974854,-0.14907366037368774,-0.3023965656757355,-0.1892743557691574,0.05461570993065834,-0.2332305610179901,-0.24340710043907166,-0.21576617658138275,-0.18961317837238312,-0.048058900982141495,-0.05964938551187515,-0.04811038449406624,-0.0249037966132164,0.11897982656955719,0.12176580727100372,0.11159572750329971,0.11779719591140747,0.28761065006256104,0.2734142541885376,0.25488168001174927,0.24606114625930786,1.0,0.8515331149101257,0.4562203884124756,0.1143929585814476,0.043654974550008774,0.04050407558679581,-0.38534101843833923,-0.17489095032215118,0.0577651672065258,-0.0026214774698019028,-0.4619148373603821,-0.20684146881103516,0.005195064935833216,0.004429310094565153,-0.4534032940864563,-0.2611212134361267,-0.024380840361118317,0.05952080339193344,-0.3113606572151184,-0.26056426763534546,-0.09077763557434082,-2.2377771529136226e-06,-0.1445334255695343,-0.2214300036430359,-0.29914140701293945,-0.35366931557655334,-0.0721999853849411,-0.2111462950706482,-0.313455194234848,-0.37076783180236816,-0.06275728344917297,-0.18158233165740967,-0.2502914369106293,-0.28376439213752747,-0.08068349212408066,-0.18096661567687988,-0.21421225368976593,-0.221139058470726,-0.11615395545959473,-0.190373495221138,-0.22533756494522095,-0.24379849433898926
E,0.11761146783828735,-0.1453009992837906,-0.30092549324035645,-0.1928631067276001,0.04803266003727913,-0.23344838619232178,-0.2445714920759201,-0.217603862285614,-0.1914365589618683,-0.04712584242224693,-0.06096269562840462,-0.049180757254362106,-0.025142719969153404,0.12149249017238617,0.12360040843486786,0.11251327395439148,0.11837629973888397,0.29059648513793945,0.27575039863586426,0.2550691068172455,0.24551884829998016,1.0,0.8489354848861694,0.45089155435562134,0.11083010584115982,0.04378972575068474,0.03399866074323654,-0.3865150213241577,-0.1695241928100586,0.06502743810415268,-0.00830192118883133,-0.4620031416416168,-0.2049640268087387,0.007497990969568491,-0.0002271246339660138,-0.45386719703674316,-0.2617461383342743,-0.026105660945177078,0.05614367499947548,-0.3084057569503784,-0.254482239484787,-0.08097053319215775,-2.163984845537925e-06,-0.143870547413826,-0.22073061764240265,-0.2986944913864136,-0.35289058089256287,-0.06926805526018143,-0.20959116518497467,-0.3127533793449402,-0.37001895904541016,-0.05991349369287491,-0.17939233779907227,-0.24769280850887299,-0.27977389097213745,-0.07829815149307251,-0.17794708907604218,-0.21088379621505737,-0.21676591038703918,-0.11423926055431366,-0.18792277574539185,-0.22322359681129456,-0.24099478125572205
E,0.11626534909009933,-0.14286571741104126,-0.29926052689552307,-0.19428029656410217,0.0481349416077137,-0.23182296752929688,-0.24117597937583923,-0.21481400728225708,-0.18925556540489197,-0.0461958684027195,-0.05777004361152649,-0.048002421855926514,-0.02527996152639389,0.12131793797016144,0.1234104111790657,0.11029689013957977,0.11409244686365128,0.2872842252254486,0.27140289545059204,0.2533140778541565,0.2452051341533661,1.0,0.8502753973007202,0.44781166315078735,0.10603246837854385,0.048851560801267624,0.034269027411937714,-0.3843516409397125,-0.16850267350673676,0.0638347789645195,-0.007930582389235497,-0.4578931927680969,-0.1979995220899582,0.014420724473893642,-0.0004909499548375607,-0.4520088732242584,-0.257683664560318,-0.02119823545217514,0.0538148358464241,-0.31119853258132935,-0.26381322741508484,-0.09623579680919647,-2.106323108819197e-06,-0.14710751175880432,-0.2246820479631424,-0.3028402030467987,-0.3567110300064087,-0.07028916478157043,-0.21041089296340942,-0.31184685230255127,-0.3675142824649811,-0.05805107578635216,-0.17934395372867584,-0.2462899386882782,-0.27600330114364624,-0.07388943433761597,-0.17499062418937683,-0.20796555280685425,-0.21252861618995667,-0.10738492757081985,-0.18160958588123322,-0.2185179591178894,-0.23672474920749664
E,0.1291441172361374,-0.13148094713687897,-0.2970671057701111,-0.20241878926753998,0.041116174310445786,-0.22828106582164764,-0.24007928371429443,-0.2180405855178833,-0.1906842291355133,-0.04273991286754608,-0.057570070028305054,-0.05380965396761894,-0.02969958819448948,0.12549181282520294,0.12659363448619843,0.1082036942243576,0.11173485219478607,0.2918050289154053,0.2742055356502533,0.24802100658416748,0.23555868864059448,1.0,0.8420404195785522,0.44568073749542236,0.10652198642492294,0.051858700811862946,0.030529558658599854,-0.3839952349662781,-0.16353227198123932,0.06662853062152863,-0.009160902351140976,-0.45881378650665283,-0.20071294903755188,0.011555228382349014,-0.0017100981203839183,-0.44976386427879333,-0.25567197799682617,-0.01990295946598053,0.05278591439127922,-0.31280577182769775,-0.2619760036468506,-0.08955822885036469,-2.1485327579284785e-06,-0.14422476291656494,-0.22256048023700714,-0.3026789426803589,-0.35835352540016174,-0.06643184274435043,-0.20916461944580078,-0.314221054315567,-0.37253156304359436,-0.05712124705314636,-0.18049989640712738,-0.24814248085021973,-0.2775326073169708,-0.07608494162559509,-0.17659494280815125,-0.20544351637363434,-0.20622389018535614,-0.1131427213549614,-0.1844378560781479,-0.21653075516223907,-0.23079894483089447
E,0.12220312654972076,-0.13538594543933868,-0.30068308115005493,-0.20130173861980438,0.05051031708717346,-0.23803989589214325,-0.24214276671409607,-0.2280355989933014,-0.2011866420507431,-0.0464000403881073,-0.054630380123853683,-0.05633031949400902,-0.03257989138364792,0.12914375960826874,0.12963423132896423,0.10788199305534363,0.11329438537359238,0.3028462827205658,0.2824651598930359,0.253716379404068,0.24501970410346985,1.0,0.850936233997345,0.45821908116340637,0.10793595761060715,0.03959527239203453,0.0344063863158226,-0.3751128911972046,-0.15135304629802704,0.08113572001457214,-0.010686523281037807,-0.4604073464870453,-0.20812369883060455,0.011882617138326168,-0.006056882441043854,-0.455239474773407,-0.2605842053890228,-0.02105903811752796,0.04473114386200905,-0.32446300983428955,-0.2674950063228607,-0.0882609412074089,-2.3164150206866907e-06,-0.14294196665287018,-0.22309206426143646,-0.30509766936302185,-0.36397433280944824,-0.07320429384708405,-0.2121594101190567,-0.3154463768005371,-0.37481775879859924,-0.06568490713834763,-0.18599237501621246,-0.2539672553539276,-0.28563034534454346,-0.08503860235214233,-0.18583013117313385,-0.2157922089099884,-0.21898433566093445,-0.12165950983762741,-0.1946384757757187,-0.22557732462882996,-0.24010558426380157
E,0.12461589276790619,-0.135543555021286,-0.3001197576522827,-0.19518131017684937,0.0536295548081398,-0.23394571244716644,-0.23866765201091766,-0.2303795963525772,-0.20413075387477875,-0.044345978647470474,-0.0516553595662117,-0.06120998412370682,-0.037516094744205475,0.1293938010931015,0.12944431602954865,0.10339253395795822,0.10993143916130066,0.30200785398483276,0.2814210057258606,0.25216972827911377,0.24668489396572113,1.0,0.8552371263504028,0.46195152401924133,0.11414637416601181,0.04485796391963959,0.03625142574310303,-0.3777998685836792,-0.16529259085655212,0.06454916298389435,-0.006961021106690168,-0.45933160185813904,-0.2150505930185318,0.005384748335927725,-0.0009518818114884198,-0.4482060372829437,-0.2634161114692688,-0.02551346831023693,0.050313856452703476,-0.3170403242111206,-0.2661377787590027,-0.08699996024370193,-2.4032240162341623e-06,-0.1424030214548111,-0.22038030624389648,-0.30016547441482544,-0.35756486654281616,-0.07348828762769699,-0.21109378337860107,-0.31351804733276367,-0.3727523982524872,-0.0657927393913269,-0.18601031601428986,-0.2547242045402527,-0.28704532980918884,-0.08473888784646988,-0.18497847020626068,-0.21790269017219543,-0.223906472325325,-0.12091737985610962,-0.19467557966709137,-0.22824585437774658,-0.24502892792224884
E,0.12846161425113678,-0.13175685703754425,-0.29974815249443054,-0.20035231113433838,0.05207466706633568,-0.23475313186645508,-0.24211986362934113,-0.23270808160305023,-0.2044954001903534,-0.04415217041969299,-0.054864246398210526,-0.061513178050518036,-0.036997344344854355,0.13120371103286743,0.12882743775844574,0.10464592278003693,0.11131728440523148,0.30516552925109863,0.2830214202404022,0.2529538869857788,0.24578449130058289,1.0,0.8522184491157532,0.4606340229511261,0.11092474311590195,0.04437815397977829,0.030179940164089203,-0.3736458420753479,-0.15305356681346893,0.0749804675579071,-0.014755412004888058,-0.45669639110565186,-0.20438753068447113,0.014796456322073936,-0.00997017603367567,-0.4532686173915863,-0.25852516293525696,-0.019140467047691345,0.0401260145008564,-0.32709580659866333,-0.2690783143043518,-0.08861933648586273,-2.36919117924117e-06,-0.1456231325864792,-0.22675079107284546,-0.3096039295196533,-0.36919793486595154,-0.07131010293960571,-0.21090495586395264,-0.3134060800075531,-0.37192314863204956,-0.06309033930301666,-0.18668578565120697,-0.25459039211273193,-0.2846910059452057,-0.08245854824781418,-0.1871633678674698,-0.21828296780586243,-0.2209159880876541,-0.11921913921833038,-0.1939546763896942,-0.22510190308094025,-0.23899854719638824
E,0.13276919722557068,-0.13045448064804077,-0.3011649549007416,-0.20279893279075623,0.05188963934779167,-0.22987093031406403,-0.23992548882961273,-0.2345319539308548,-0.20579887926578522,-0.040978774428367615,-0.0526934415102005,-0.06488877534866333,-0.04030042141675949,0.13295000791549683,0.13042810559272766,0.10125928372144699,0.10785413533449173,0.3059326410293579,0.28471821546554565,0.25182074308395386,0.24378602206707,1.0,0.8489630818367004,0.4598335921764374,0.11398589611053467,0.048313986510038376,0.029614802449941635,-0.3736238181591034,-0.15801474452018738,0.06814771145582199,-0.014559227041900158,-0.4562801420688629,-0.20703084766864777,0.009190874174237251,-0.009063757956027985,-0.4504231810569763,-0.25592315196990967,-0.018848396837711334,0.042374201118946075,-0.3239790201187134,-0.2661582827568054,-0.08652090281248093,-2.3841187157813692e-06,-0.14325183629989624,-0.22400541603565216,-0.307025671005249,-0.36707940697669983,-0.06951441615819931,-0.20844025909900665,-0.30992937088012695,-0.36768561601638794,-0.062275733798742294,-0.18454894423484802,-0.2506364583969116,-0.2796514928340912,-0.08243227005004883,-0.1860797256231308,-0.21480149030685425,-0.2158101201057434,-0.1198936328291893,-0.19243498146533966,-0.2208528220653534,-0.23285041749477386
E,0.15125417709350586,-0.11900331825017929,-0.29689866304397583,-0.19663408398628235,0.06592148542404175,-0.23558616638183594,-0.25865381956100464,-0.24050696194171906,-0.2005186527967453,-0.0428318977355957,-0.06991476565599442,-0.06805519014596939,-0.03448706492781639,0.13358406722545624,0.1185832992196083,0.09663672745227814,0.10890785604715347,0.3101390302181244,0.2816897928714752,0.25035524368286133,0.24601131677627563,1.0,0.8613063097000122,0.47091227769851685,0.11923693120479584,0.056778810918331146,0.03188876435160637,-0.3835564851760864,-0.15172521770000458,0.07449492067098618,-0.01782791130244732,-0.45387184619903564,-0.18797840178012848,0.02734627015888691,-0.01990273781120777,-0.45602139830589294,-0.25327223539352417,-0.016587402671575546,0.022195201367139816,-0.34456196427345276,-0.28102901577949524,-0.09782432019710541,-2.520724365240312e-06,-0.1496788114309311,-0.23155523836612701,-0.31460830569267273,-0.3720795512199402,-0.07324134558439255,-0.21366427838802338,-0.3137231171131134,-0.3711144030094147,-0.06160605326294899,-0.18614298105239868,-0.24869340658187866,-0.27494698762893677,-0.078606516122818,-0.18493078649044037,-0.21064013242721558,-0.20921626687049866,-0.1136121153831482,-0.18912044167518616,-0.21851129829883575,-0.23049257695674896
